"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,0,374,247
1,9,6,1148,422
2,25,3,834,272
3,14,1,823,221
4,10,2,710,190
5,14,4,682,172
6,8,0,690,149
7,4,2,680,171
8,5,1,656,173
9,2,2,584,145
10,0,1,523,151
11,2,0,459,172
12,1,0,432,145
13,4,2,343,145
14,1,2,306,155
15,2,1,247,133
16,0,0,211,126
17,1,0,200,127
18,0,2,153,148
19,0,0,149,141
20,1,1,140,129
21,1,0,138,117
22,1,0,136,112
23,1,0,119,87
24,2,0,126,101
25,0,0,118,95
26,0,0,100,98
27,2,1,94,71
28,0,0,102,75
29,0,0,103,71
30,0,0,89,60
31,0,0,96,50
32,0,1,91,55
33,0,0,80,41
34,0,0,72,43
35,0,0,78,42
36,3,0,74,44
37,0,1,78,42
38,0,0,69,24
39,0,1,66,13
40,0,0,68,30
41,0,0,75,18
42,1,0,75,17
43,0,1,66,28
44,0,0,56,20
45,0,0,38,13
46,0,0,58,13
47,0,0,41,12
48,0,0,48,14
49,0,0,48,10
50,0,0,43,9
51,0,0,39,8
52,0,0,31,13
53,0,0,35,9
54,1,0,28,9
55,0,0,37,6
56,1,0,36,7
57,0,0,23,6
58,0,0,22,5
59,0,0,21,3
60,0,NA,NA,NA
