"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,0,376,252
1,10,5,1158,424
2,20,6,839,273
3,16,2,825,221
4,11,2,717,191
5,7,2,687,172
6,7,4,691,151
7,2,0,681,175
8,3,3,656,173
9,3,1,584,145
10,0,1,522,151
11,3,2,460,172
12,2,1,434,145
13,3,0,342,145
14,1,1,306,155
15,3,0,248,133
16,1,2,211,126
17,0,0,202,127
18,0,0,152,149
19,0,0,149,141
20,1,1,140,129
21,1,0,137,117
22,2,0,135,111
23,1,0,119,87
24,2,0,126,101
25,0,1,118,96
26,0,0,101,98
27,1,1,94,71
28,0,0,102,75
29,0,0,102,71
30,0,0,89,60
31,0,0,96,50
32,0,0,91,54
33,0,0,80,41
34,0,0,72,43
35,0,0,80,42
36,1,0,74,44
37,0,0,77,42
38,0,0,69,24
39,0,1,66,13
40,0,0,68,30
41,0,0,75,18
42,1,0,76,18
43,0,0,66,28
44,0,1,57,20
45,1,0,38,13
46,0,1,58,13
47,0,0,41,12
48,0,0,48,14
49,0,0,48,10
50,0,0,43,9
51,0,0,39,8
52,0,0,31,13
53,0,0,35,9
54,1,0,29,9
55,0,0,37,6
56,1,0,36,7
57,0,0,23,6
58,0,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
