"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,0,345,238
1,8,1,1059,397
2,22,2,774,258
3,7,0,768,211
4,12,2,688,182
5,5,2,661,160
6,7,0,681,148
7,4,1,668,166
8,4,1,652,164
9,3,0,577,142
10,2,1,515,146
11,4,0,453,169
12,1,0,426,143
13,3,0,339,142
14,1,0,306,154
15,0,0,245,132
16,1,1,208,124
17,0,0,196,125
18,2,0,150,145
19,0,0,150,140
20,1,0,139,129
21,0,0,136,117
22,2,0,132,110
23,2,1,119,87
24,0,0,125,100
25,0,0,116,94
26,1,0,100,98
27,1,0,93,71
28,0,0,101,74
29,0,0,102,71
30,0,0,88,60
31,0,0,93,48
32,1,0,91,54
33,0,1,81,41
34,0,0,71,42
35,1,1,78,42
36,2,1,73,43
37,0,0,77,42
38,0,0,69,24
39,0,0,66,13
40,0,0,68,30
41,0,1,74,18
42,0,0,75,18
43,0,0,63,28
44,1,0,55,20
45,0,0,37,13
46,0,0,57,13
47,0,0,41,12
48,0,0,47,14
49,0,0,48,10
50,0,0,43,9
51,0,1,39,8
52,0,1,30,13
53,0,0,35,8
54,1,1,29,9
55,0,0,37,6
56,1,0,35,7
57,0,0,23,6
58,0,0,22,5
59,0,0,21,3
60,0,NA,NA,NA
