"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,3,0,335,229
1,7,0,994,380
2,28,0,729,246
3,11,4,737,199
4,17,4,662,183
5,9,1,648,154
6,5,0,670,143
7,3,0,657,164
8,6,0,644,159
9,5,0,575,140
10,3,0,505,139
11,6,0,447,170
12,1,1,424,140
13,0,3,333,140
14,2,0,303,152
15,1,0,243,132
16,0,0,206,124
17,1,0,196,122
18,0,1,148,142
19,0,1,146,141
20,2,0,138,128
21,0,1,134,116
22,2,0,132,108
23,2,0,118,87
24,0,0,125,100
25,0,1,116,92
26,0,0,98,98
27,1,1,92,70
28,0,1,100,73
29,1,0,101,69
30,0,0,88,60
31,1,0,91,47
32,1,0,90,55
33,0,0,81,41
34,0,0,69,41
35,1,0,76,42
36,3,0,73,43
37,0,0,77,41
38,1,0,69,24
39,0,0,65,13
40,1,1,65,30
41,1,0,73,18
42,0,0,74,18
43,2,0,63,28
44,0,1,55,20
45,0,0,37,13
46,0,0,57,13
47,0,0,41,13
48,0,0,47,14
49,0,0,46,10
50,2,0,43,9
51,0,0,38,8
52,1,1,30,13
53,0,0,35,8
54,0,0,27,9
55,1,0,36,6
56,2,0,35,7
57,0,0,22,6
58,0,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
