"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,10,10,220,184
2,18,40,627,275
3,13,37,516,185
4,16,24,524,161
5,15,39,515,137
6,13,30,519,117
7,16,40,542,108
8,9,23,533,131
9,9,20,528,130
10,15,10,449,114
11,7,20,398,110
12,6,19,346,135
13,5,13,339,111
14,4,11,280,119
15,6,13,253,124
16,4,13,209,117
17,3,15,179,98
18,2,9,156,105
19,2,2,129,121
20,3,8,117,115
21,2,10,118,105
22,2,9,107,88
23,3,7,96,85
24,4,6,97,71
25,4,3,100,80
26,1,6,89,65
27,2,1,83,79
28,1,5,84,56
29,0,2,81,56
30,3,2,85,57
31,0,1,76,50
32,0,3,79,43
33,0,1,76,40
34,2,4,67,30
35,1,3,63,31
36,0,2,58,32
37,0,3,63,36
38,0,0,61,34
39,1,0,56,19
40,1,2,52,9
41,2,0,55,27
42,0,0,59,17
43,0,1,65,14
44,0,1,57,23
45,0,0,44,13
46,1,0,29,12
47,0,0,52,11
48,1,0,36,7
49,0,0,36,10
50,0,1,35,8
51,1,0,37,7
52,1,0,32,7
53,0,1,29,11
54,0,0,32,8
55,0,0,22,7
56,1,1,33,4
57,0,0,31,6
58,0,0,19,4
59,1,0,19,4
60,0,0,16,3
