"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,1,5,205,166
2,8,5,590,249
3,5,12,484,168
4,8,6,498,150
5,3,12,485,129
6,8,6,495,105
7,6,5,513,100
8,1,6,514,126
9,8,2,494,123
10,5,2,431,109
11,1,3,384,103
12,5,1,327,127
13,2,1,324,104
14,2,2,274,112
15,4,1,237,119
16,0,4,204,112
17,3,3,175,97
18,1,4,152,98
19,2,2,126,118
20,7,1,110,107
21,2,3,112,104
22,1,1,102,86
23,2,1,94,82
24,4,2,91,67
25,2,4,98,77
26,1,2,88,62
27,1,0,81,76
28,0,0,84,53
29,2,4,80,53
30,2,3,83,53
31,0,2,76,46
32,1,1,79,40
33,2,1,73,39
34,0,1,66,30
35,0,2,63,31
36,0,2,58,30
37,2,1,57,34
38,4,2,55,30
39,1,0,55,18
40,0,2,52,9
41,1,0,53,27
42,2,1,57,17
43,0,3,65,14
44,0,1,57,23
45,0,1,41,13
46,2,2,28,12
47,0,0,52,11
48,2,1,34,7
49,0,0,36,10
50,0,0,35,8
51,0,0,37,7
52,1,0,31,7
53,0,1,28,9
54,1,0,30,8
55,0,0,22,7
56,1,0,31,4
57,0,0,29,6
58,0,1,19,3
59,1,0,18,4
60,0,0,14,3
