"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,6,6,210,173
2,10,29,605,258
3,11,22,496,172
4,11,18,510,156
5,4,11,497,132
6,4,23,503,109
7,5,17,533,102
8,4,10,517,126
9,8,14,511,127
10,3,8,443,110
11,6,9,387,104
12,2,4,337,128
13,5,14,329,106
14,1,3,279,116
15,2,9,245,123
16,0,6,205,114
17,1,6,178,99
18,1,5,154,103
19,0,3,129,119
20,3,1,115,109
21,4,4,114,104
22,5,3,104,87
23,1,2,96,84
24,2,2,96,68
25,0,1,99,79
26,0,3,89,62
27,1,1,83,76
28,0,1,84,55
29,0,1,81,54
30,0,1,85,55
31,0,1,76,48
32,1,0,78,42
33,0,1,75,40
34,1,3,66,30
35,1,0,63,31
36,0,0,58,31
37,1,1,62,34
38,0,0,61,34
39,1,0,55,19
40,0,0,52,9
41,1,0,54,27
42,0,0,59,17
43,0,0,65,14
44,1,1,56,23
45,0,2,44,13
46,1,0,29,12
47,0,0,52,11
48,1,0,36,7
49,0,0,36,10
50,0,0,35,8
51,0,0,37,7
52,1,1,32,7
53,1,0,28,10
54,0,0,32,8
55,0,0,22,7
56,1,1,33,4
57,0,0,29,6
58,0,0,19,4
59,0,0,19,4
60,0,0,16,3
