"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,3,3,203,163
2,9,15,582,245
3,5,4,473,168
4,9,4,491,149
5,6,6,472,129
6,7,12,485,104
7,4,9,506,99
8,6,8,499,126
9,6,10,485,122
10,3,5,426,106
11,3,10,378,103
12,1,5,322,127
13,4,9,315,104
14,4,8,267,111
15,2,7,234,115
16,0,5,199,112
17,1,4,175,97
18,1,5,149,97
19,1,5,125,117
20,3,6,105,103
21,1,3,109,102
22,1,3,100,83
23,3,6,91,81
24,3,1,88,66
25,1,1,95,74
26,2,1,85,61
27,3,2,79,74
28,2,2,81,51
29,2,4,78,51
30,1,2,82,52
31,0,0,75,46
32,1,3,77,38
33,0,1,73,39
34,2,2,64,30
35,0,2,63,30
36,1,0,57,30
37,1,1,56,32
38,1,1,54,29
39,0,2,54,16
40,0,2,51,8
41,0,2,52,26
42,1,4,57,17
43,0,1,65,13
44,0,2,56,23
45,2,2,38,13
46,1,0,27,11
47,0,0,52,11
48,1,1,34,7
49,0,1,36,10
50,0,1,34,7
51,1,2,37,7
52,0,1,30,7
53,2,0,27,8
54,0,0,29,7
55,0,0,22,7
56,0,0,31,4
57,0,0,29,6
58,0,0,19,3
59,0,0,18,4
60,0,1,14,3
