"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,2,316,223
1,5,15,896,360
2,40,7,680,234
3,17,9,694,193
4,22,8,635,178
5,16,5,634,149
6,10,6,650,138
7,6,5,641,159
8,13,2,634,154
9,4,7,561,135
10,8,5,495,134
11,12,3,442,168
12,4,3,414,136
13,4,3,328,137
14,3,5,297,150
15,3,3,238,130
16,1,4,203,121
17,2,0,192,120
18,0,1,145,139
19,1,3,147,138
20,0,1,136,125
21,0,3,134,113
22,1,2,130,104
23,1,1,117,84
24,1,0,121,99
25,2,2,113,92
26,1,0,98,98
27,1,0,91,70
28,0,5,98,73
29,1,0,100,69
30,1,1,88,59
31,0,1,89,46
32,1,1,90,55
33,0,2,82,41
34,0,2,68,39
35,4,0,72,42
36,3,0,70,43
37,0,1,76,39
38,2,1,67,24
39,0,0,63,13
40,3,2,63,29
41,0,0,71,18
42,1,0,74,17
43,3,0,62,28
44,0,0,53,19
45,1,0,36,13
46,0,0,56,13
47,0,1,41,10
48,0,1,46,13
49,1,0,45,9
50,1,0,43,9
51,0,0,38,7
52,1,0,29,13
53,1,0,35,8
54,0,0,27,8
55,0,0,35,6
56,2,1,35,7
57,0,0,22,5
58,1,0,22,5
59,0,0,19,3
60,0,NA,NA,NA
