"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,3,1,384,255
1,4,2,1184,428
2,16,7,854,274
3,12,5,836,225
4,14,7,721,194
5,7,4,692,172
6,6,4,697,151
7,1,5,684,178
8,2,2,659,173
9,1,1,585,145
10,0,3,525,152
11,3,0,460,175
12,1,2,435,145
13,2,4,343,144
14,1,2,307,157
15,2,1,249,133
16,0,2,212,126
17,0,0,200,127
18,1,0,152,148
19,1,1,149,141
20,3,1,141,129
21,0,0,138,117
22,1,0,135,111
23,1,0,120,87
24,1,1,126,101
25,1,1,118,96
26,0,0,101,98
27,2,0,94,71
28,0,0,102,75
29,0,0,103,71
30,0,0,89,60
31,0,0,96,50
32,0,0,91,55
33,0,0,80,41
34,0,0,72,43
35,0,0,80,42
36,1,0,74,44
37,0,0,77,42
38,0,0,69,24
39,0,0,66,13
40,0,0,68,30
41,0,0,75,18
42,1,0,76,17
43,0,0,66,28
44,0,0,56,20
45,1,0,38,13
46,0,0,58,13
47,0,0,41,12
48,0,0,48,14
49,0,0,48,10
50,0,0,43,9
51,0,0,39,8
52,0,0,31,13
53,0,0,36,9
54,0,0,29,9
55,0,0,37,6
56,1,0,36,7
57,0,0,23,6
58,0,1,23,5
59,0,0,20,3
60,0,NA,NA,NA
