"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,3,0,333,230
1,8,1,986,379
2,28,5,727,245
3,13,3,732,198
4,20,0,660,183
5,12,0,646,153
6,7,0,668,143
7,2,1,652,163
8,10,1,643,159
9,6,1,573,140
10,5,0,503,139
11,8,1,448,168
12,2,0,424,140
13,0,0,332,141
14,3,0,303,152
15,1,1,242,132
16,1,0,206,124
17,1,1,196,122
18,0,1,148,142
19,0,0,147,141
20,2,0,138,128
21,0,0,134,116
22,2,0,132,108
23,2,0,118,87
24,0,0,124,100
25,1,0,116,92
26,0,0,98,98
27,1,0,92,70
28,0,0,100,73
29,1,0,101,69
30,1,1,88,60
31,1,0,91,47
32,1,0,91,56
33,0,0,81,41
34,0,1,69,41
35,2,0,76,42
36,3,0,72,43
37,0,0,76,40
38,1,0,69,24
39,0,0,65,13
40,1,0,65,30
41,1,1,73,18
42,0,1,73,18
43,2,0,62,28
44,1,0,55,20
45,0,0,37,13
46,0,0,57,13
47,0,0,41,13
48,0,0,47,14
49,0,0,46,9
50,2,0,43,9
51,0,0,38,8
52,1,0,29,13
53,1,0,35,8
54,0,1,27,9
55,1,0,36,6
56,2,0,35,7
57,0,0,22,6
58,0,0,22,5
59,0,0,21,3
60,0,NA,NA,NA
