"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,3,3,286,218
1,10,7,813,338
2,32,7,642,226
3,15,10,675,187
4,15,6,625,169
5,12,6,617,145
6,11,5,645,134
7,5,9,631,158
8,12,5,623,152
9,6,9,554,131
10,7,6,487,130
11,10,3,438,166
12,5,7,405,133
13,5,6,328,136
14,2,2,294,147
15,4,6,236,128
16,1,5,203,119
17,0,6,187,119
18,5,3,145,137
19,1,1,145,137
20,1,2,135,125
21,0,1,130,108
22,0,1,127,102
23,3,1,115,80
24,2,1,118,96
25,3,0,110,89
26,1,0,96,96
27,2,0,90,69
28,1,0,96,72
29,3,2,99,68
30,1,2,88,58
31,0,3,87,44
32,2,1,90,55
33,1,4,82,41
34,0,0,67,38
35,4,0,72,41
36,2,0,69,41
37,0,1,76,38
38,2,0,66,23
39,1,0,62,13
40,2,1,62,29
41,0,0,68,18
42,2,0,71,16
43,4,2,62,28
44,0,1,52,19
45,1,1,36,13
46,0,0,55,13
47,0,0,40,10
48,1,0,47,13
49,0,0,45,9
50,1,0,42,9
51,0,1,37,7
52,2,2,29,12
53,1,0,35,9
54,0,1,27,8
55,1,1,35,6
56,2,2,35,7
57,0,1,22,5
58,1,1,23,5
59,1,0,18,3
60,0,NA,NA,NA
