"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,2,4,207,170
2,9,20,599,255
3,10,15,488,171
4,11,18,505,154
5,4,6,491,132
6,3,18,501,107
7,8,8,526,102
8,2,12,516,126
9,6,11,507,124
10,3,11,440,110
11,1,7,387,104
12,4,6,334,128
13,2,2,328,105
14,1,5,278,114
15,3,5,244,122
16,1,3,204,114
17,0,4,178,98
18,2,2,153,102
19,0,7,129,118
20,2,2,114,108
21,2,3,114,104
22,2,1,104,86
23,3,1,94,83
24,3,2,94,68
25,0,1,99,78
26,0,2,89,62
27,2,2,82,76
28,0,0,84,54
29,0,1,81,53
30,0,1,85,55
31,0,0,76,48
32,1,0,78,40
33,0,0,75,40
34,1,0,66,30
35,1,1,64,31
36,0,1,58,31
37,3,1,60,34
38,0,2,60,32
39,1,0,55,19
40,0,0,52,9
41,1,0,54,27
42,0,0,59,17
43,0,0,65,14
44,1,0,56,23
45,2,1,42,13
46,1,0,29,12
47,0,0,52,11
48,1,0,35,7
49,0,1,36,10
50,0,1,35,8
51,0,1,37,7
52,0,0,32,7
53,0,0,28,10
54,0,0,32,8
55,0,0,22,7
56,2,0,32,4
57,0,0,29,6
58,0,0,19,3
59,0,1,19,4
60,1,0,15,3
