"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,1,374,243
1,7,4,1123,416
2,31,2,829,270
3,13,1,812,220
4,15,1,704,188
5,13,1,679,171
6,9,1,689,149
7,2,0,673,170
8,7,1,655,172
9,2,1,584,145
10,2,1,521,150
11,4,1,456,170
12,2,1,432,145
13,4,1,341,144
14,1,2,306,155
15,3,0,247,133
16,0,1,211,125
17,0,0,201,127
18,0,1,152,147
19,0,3,150,140
20,1,1,140,128
21,0,0,137,117
22,1,2,134,111
23,1,2,119,87
24,0,0,126,102
25,0,0,117,95
26,0,0,100,98
27,2,0,93,71
28,1,0,101,74
29,0,0,102,71
30,0,1,89,60
31,0,0,95,50
32,0,1,91,54
33,0,1,81,41
34,0,0,72,43
35,0,0,78,42
36,2,0,73,44
37,1,0,77,42
38,0,0,69,24
39,0,0,66,13
40,0,0,68,30
41,0,0,74,18
42,2,1,76,18
43,0,0,66,28
44,0,1,56,20
45,0,0,38,13
46,0,0,58,13
47,0,0,41,12
48,0,0,48,14
49,0,0,48,10
50,0,0,43,9
51,0,0,39,8
52,0,0,31,13
53,0,0,35,9
54,1,0,28,9
55,0,0,37,6
56,1,0,36,7
57,0,0,23,6
58,0,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
