"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,0,348,238
1,8,1,1059,397
2,21,2,772,258
3,7,3,768,211
4,12,0,688,182
5,5,1,661,160
6,7,1,681,148
7,4,1,666,165
8,5,1,652,164
9,3,0,576,142
10,2,0,515,146
11,4,0,454,170
12,1,0,426,143
13,3,0,339,141
14,1,1,306,154
15,0,0,245,132
16,1,0,207,124
17,0,0,197,125
18,2,0,150,146
19,0,0,150,140
20,1,0,139,128
21,0,0,136,117
22,2,0,132,110
23,2,0,119,87
24,0,0,125,100
25,0,0,116,94
26,1,0,100,98
27,1,0,93,71
28,0,0,101,74
29,0,0,102,71
30,0,1,88,60
31,0,1,93,48
32,0,0,92,56
33,0,2,81,41
34,0,1,71,42
35,1,0,76,42
36,2,0,73,43
37,0,0,77,41
38,0,0,69,24
39,0,1,66,13
40,0,0,67,30
41,1,0,74,18
42,0,0,76,17
43,0,0,63,28
44,1,0,55,20
45,0,0,37,13
46,0,0,57,13
47,0,0,41,12
48,0,0,47,14
49,0,1,48,10
50,0,1,43,9
51,0,0,39,8
52,0,1,30,13
53,0,1,35,8
54,0,0,28,9
55,0,0,37,6
56,1,0,35,7
57,0,0,23,6
58,0,0,22,5
59,0,1,20,3
60,0,NA,NA,NA
