"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,2,364,240
1,11,9,1100,407
2,28,8,802,263
3,14,4,784,213
4,14,2,697,186
5,10,4,669,166
6,9,1,687,148
7,2,1,671,167
8,7,3,655,169
9,2,3,581,143
10,3,1,516,149
11,2,1,453,170
12,2,4,430,144
13,3,0,340,142
14,0,1,306,154
15,1,2,245,132
16,2,0,207,124
17,0,1,200,126
18,0,0,151,146
19,0,0,149,140
20,1,0,139,128
21,0,0,137,117
22,1,0,133,110
23,2,0,119,87
24,0,0,126,102
25,0,1,118,94
26,0,0,100,98
27,2,1,93,71
28,0,0,101,74
29,0,0,102,71
30,0,0,89,60
31,0,0,95,49
32,0,0,91,55
33,0,0,81,41
34,0,0,71,42
35,1,1,76,42
36,1,0,73,44
37,1,0,78,42
38,0,0,69,24
39,0,0,66,14
40,0,0,68,30
41,0,0,74,18
42,1,0,76,17
43,0,0,65,28
44,0,1,55,20
45,1,0,38,13
46,0,0,58,13
47,0,0,41,12
48,0,0,48,14
49,0,0,48,10
50,0,0,43,9
51,0,0,39,8
52,0,0,30,13
53,0,0,35,9
54,2,0,28,9
55,0,0,37,6
56,1,0,35,7
57,1,0,23,6
58,0,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
