"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,1,263,206
1,6,6,741,319
2,16,8,602,215
3,12,10,643,182
4,11,6,599,157
5,8,3,600,139
6,7,7,628,131
7,7,9,610,155
8,18,6,615,150
9,7,6,541,130
10,8,4,472,127
11,12,3,420,160
12,6,13,392,130
13,3,11,317,132
14,4,8,288,145
15,3,7,229,129
16,4,4,200,115
17,3,4,178,117
18,5,2,142,135
19,2,5,140,132
20,1,7,133,125
21,0,4,123,105
22,3,5,119,99
23,7,8,112,78
24,2,4,115,94
25,3,5,103,81
26,3,7,91,92
27,4,6,85,66
28,3,3,91,67
29,1,2,96,67
30,2,7,82,57
31,4,1,83,45
32,3,6,83,51
33,3,5,73,39
34,5,3,67,36
35,2,4,66,40
36,3,7,68,40
37,0,5,72,37
38,3,1,62,22
39,1,3,59,13
40,2,3,60,28
41,3,6,62,18
42,3,2,67,15
43,2,4,60,26
44,0,2,47,14
45,2,4,33,13
46,2,4,55,12
47,0,3,40,9
48,1,1,41,11
49,3,2,38,9
50,0,1,38,9
51,1,0,35,7
52,1,2,29,11
53,1,1,33,8
54,0,1,23,7
55,2,0,34,6
56,3,1,33,7
57,1,0,19,5
58,0,0,21,4
59,2,2,17,3
60,0,NA,NA,NA
