"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,1,362,239
1,10,9,1090,402
2,26,3,799,261
3,10,1,779,212
4,17,7,693,184
5,10,1,666,166
6,9,3,683,148
7,2,2,669,166
8,6,1,654,167
9,3,2,580,143
10,2,0,517,148
11,1,0,453,169
12,1,3,429,144
13,3,0,339,142
14,1,0,306,154
15,1,1,245,132
16,2,1,207,124
17,0,1,200,126
18,0,1,150,145
19,0,1,148,140
20,1,0,139,128
21,0,0,137,117
22,1,0,132,110
23,3,0,119,87
24,0,1,126,101
25,0,0,118,94
26,0,0,100,98
27,2,1,93,71
28,0,0,101,74
29,0,1,101,71
30,0,0,89,60
31,0,0,94,50
32,0,0,91,54
33,0,0,81,41
34,0,0,71,42
35,1,0,76,42
36,2,1,73,44
37,0,0,78,42
38,0,0,69,24
39,0,0,66,13
40,0,0,68,30
41,0,0,74,18
42,1,0,76,18
43,0,0,65,28
44,0,0,55,20
45,0,1,38,13
46,0,0,58,13
47,0,0,41,12
48,0,0,48,14
49,0,0,48,10
50,0,1,43,9
51,0,0,39,8
52,0,0,30,13
53,0,0,35,9
54,2,0,28,9
55,0,0,37,6
56,1,0,35,7
57,0,0,23,6
58,0,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
