"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,0,326,229
1,10,5,947,373
2,36,4,711,239
3,18,2,721,195
4,22,4,648,182
5,16,4,643,151
6,5,2,665,142
7,3,3,645,160
8,12,2,640,158
9,5,3,568,137
10,4,3,501,139
11,9,1,447,168
12,2,5,419,139
13,1,1,329,140
14,6,2,301,150
15,1,3,241,132
16,1,2,205,123
17,0,1,195,121
18,0,1,145,141
19,2,1,146,141
20,1,0,136,127
21,1,0,134,116
22,1,1,130,106
23,1,0,118,84
24,0,1,124,99
25,1,1,115,93
26,1,0,98,98
27,1,0,92,70
28,0,0,99,73
29,2,1,99,69
30,1,1,89,60
31,0,1,90,47
32,1,0,90,56
33,0,1,81,41
34,0,0,68,39
35,3,1,77,42
36,3,2,71,43
37,1,0,76,40
38,2,1,67,24
39,0,0,65,13
40,1,0,64,30
41,2,1,72,18
42,1,0,73,17
43,3,1,62,28
44,0,0,53,20
45,2,0,36,13
46,0,0,56,13
47,1,0,41,11
48,0,1,46,13
49,1,1,45,9
50,2,0,43,9
51,0,0,38,8
52,1,0,29,13
53,1,0,35,8
54,0,0,27,9
55,1,0,35,6
56,2,0,35,7
57,0,1,21,5
58,1,1,22,5
59,0,0,19,3
60,0,NA,NA,NA
