"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,1,3,203,164
2,4,4,586,247
3,3,5,478,168
4,8,4,493,149
5,2,13,476,129
6,5,11,488,104
7,2,4,508,99
8,4,4,502,126
9,5,5,486,123
10,5,12,426,107
11,3,9,379,104
12,2,4,322,127
13,5,7,316,104
14,5,4,268,111
15,1,6,235,115
16,0,5,199,112
17,1,7,175,97
18,2,7,149,97
19,1,6,125,117
20,4,3,105,103
21,2,4,109,102
22,0,4,102,83
23,3,4,91,81
24,1,5,90,66
25,1,3,95,74
26,2,2,85,61
27,2,6,80,74
28,1,1,82,51
29,2,1,78,52
30,1,1,82,52
31,0,2,75,46
32,1,1,77,39
33,0,3,73,39
34,2,1,64,30
35,0,0,63,30
36,0,3,58,30
37,1,1,56,32
38,1,1,54,29
39,0,2,54,16
40,0,0,51,9
41,0,1,52,26
42,1,1,57,17
43,0,1,65,13
44,0,2,56,23
45,2,2,38,13
46,1,4,27,11
47,0,1,52,11
48,1,2,34,7
49,0,2,36,10
50,0,1,34,7
51,1,0,37,7
52,1,1,30,7
53,2,1,27,8
54,0,0,29,7
55,0,2,22,7
56,0,1,31,4
57,0,0,29,6
58,0,0,19,3
59,0,0,18,4
60,0,0,14,3
