"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,3,1,297,217
1,9,4,826,345
2,34,9,648,229
3,16,11,676,187
4,18,7,628,170
5,12,10,621,146
6,10,7,646,135
7,5,0,633,159
8,12,6,626,153
9,6,6,556,133
10,4,2,490,131
11,10,6,440,167
12,5,4,407,133
13,9,3,328,138
14,2,2,296,147
15,2,5,235,128
16,1,3,203,120
17,0,7,188,120
18,3,5,145,138
19,1,0,147,137
20,1,5,135,125
21,1,4,134,111
22,2,1,128,102
23,2,6,115,81
24,1,1,119,96
25,2,3,111,90
26,0,2,96,96
27,3,2,91,69
28,0,2,98,72
29,1,1,99,68
30,1,1,89,58
31,0,0,88,44
32,1,0,90,54
33,1,0,81,41
34,0,0,67,39
35,3,0,71,42
36,3,0,69,42
37,0,1,76,38
38,3,1,67,24
39,0,3,63,13
40,1,0,62,29
41,0,1,69,18
42,1,0,73,17
43,3,0,62,28
44,0,0,52,19
45,1,1,36,13
46,0,0,55,13
47,1,0,41,10
48,0,0,47,13
49,0,0,45,9
50,1,0,42,9
51,0,1,38,7
52,1,1,29,12
53,1,1,35,9
54,0,0,27,8
55,0,0,35,6
56,2,0,35,7
57,0,0,22,5
58,1,1,24,5
59,1,1,18,3
60,1,NA,NA,NA
