"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,1,1,204,165
2,6,5,587,248
3,4,8,483,168
4,6,6,498,150
5,3,4,479,129
6,6,4,492,104
7,4,7,510,100
8,4,4,509,126
9,6,6,491,123
10,4,5,429,108
11,1,9,383,103
12,4,4,325,127
13,4,6,320,104
14,1,5,274,112
15,4,0,236,118
16,3,2,201,112
17,1,9,175,97
18,0,5,152,98
19,2,4,126,117
20,7,0,108,103
21,4,0,110,103
22,2,7,100,84
23,4,3,92,82
24,4,2,90,66
25,3,2,96,76
26,3,1,86,62
27,1,2,81,75
28,1,3,84,53
29,2,2,79,53
30,0,3,83,53
31,0,2,76,46
32,3,0,77,40
33,1,3,73,39
34,1,1,65,30
35,0,2,63,31
36,0,3,58,30
37,1,2,57,34
38,3,2,54,30
39,1,3,55,17
40,0,0,52,9
41,1,1,53,27
42,2,0,57,17
43,0,1,65,13
44,1,0,56,23
45,1,0,40,13
46,2,1,28,11
47,0,0,52,11
48,2,0,34,7
49,0,0,36,10
50,1,0,34,8
51,0,1,38,7
52,2,0,30,7
53,0,0,28,9
54,3,0,29,7
55,0,0,22,7
56,1,0,31,4
57,0,1,29,6
58,0,2,19,3
59,1,0,18,4
60,0,0,14,3
