"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,2,4,202,162
2,8,9,577,245
3,4,13,470,167
4,9,9,488,147
5,4,11,468,129
6,3,14,480,104
7,7,14,500,98
8,8,7,495,126
9,9,9,476,120
10,5,6,421,105
11,3,7,376,103
12,7,9,317,126
13,3,5,311,104
14,5,2,264,110
15,3,7,233,112
16,2,6,197,111
17,0,1,175,96
18,2,4,148,97
19,2,4,124,117
20,2,4,104,103
21,2,5,107,102
22,1,4,99,83
23,2,3,91,81
24,2,3,88,66
25,2,1,93,73
26,1,3,84,61
27,1,3,79,74
28,0,0,81,51
29,0,1,78,51
30,0,2,82,52
31,1,2,74,45
32,2,4,76,38
33,0,2,73,39
34,0,6,64,30
35,0,3,63,30
36,0,2,57,30
37,1,5,55,31
38,0,0,54,27
39,0,0,54,16
40,0,1,51,8
41,0,2,53,26
42,1,1,57,16
43,0,1,65,13
44,1,3,55,22
45,0,1,38,13
46,1,2,27,12
47,0,0,52,11
48,1,1,34,7
49,0,0,36,10
50,0,0,34,6
51,0,1,37,7
52,0,1,30,7
53,1,0,27,8
54,0,2,29,7
55,1,0,21,7
56,0,0,31,4
57,0,0,29,6
58,0,0,19,3
59,0,1,18,4
60,0,0,14,3
