"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,2,4,207,170
2,9,12,600,254
3,10,15,487,171
4,12,7,504,153
5,3,20,491,132
6,4,8,500,107
7,7,13,525,102
8,3,11,515,126
9,6,11,507,124
10,3,7,439,109
11,0,8,387,104
12,4,3,334,128
13,1,4,328,105
14,1,6,278,114
15,3,3,243,122
16,1,4,204,114
17,0,2,178,98
18,1,7,153,102
19,0,3,129,118
20,2,3,114,108
21,3,1,113,104
22,2,1,104,86
23,3,2,94,83
24,3,1,94,68
25,0,2,99,78
26,0,2,89,62
27,2,0,82,76
28,0,1,84,54
29,0,1,81,53
30,0,0,85,55
31,0,0,76,48
32,1,0,78,40
33,0,0,75,40
34,1,1,67,30
35,0,1,63,31
36,0,2,58,31
37,3,2,60,34
38,0,0,60,32
39,1,0,55,19
40,0,0,52,9
41,1,0,54,27
42,0,0,59,17
43,0,0,65,14
44,1,1,56,23
45,2,0,42,13
46,1,0,29,12
47,0,0,52,11
48,1,1,35,7
49,0,1,36,10
50,0,1,35,8
51,0,0,37,7
52,0,0,32,7
53,0,0,28,10
54,0,0,32,8
55,0,0,22,7
56,2,0,32,4
57,0,0,29,6
58,0,1,19,3
59,0,0,19,4
60,1,0,15,3
