"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,1,338,231
1,9,3,1004,383
2,29,2,732,249
3,14,5,740,204
4,17,4,664,183
5,11,4,650,155
6,6,1,669,145
7,4,1,657,164
8,7,3,645,159
9,5,4,576,140
10,2,1,509,140
11,4,0,449,170
12,0,0,424,140
13,1,1,335,140
14,1,1,303,152
15,1,0,244,132
16,0,0,207,124
17,1,1,195,122
18,0,0,149,142
19,1,0,148,141
20,2,0,138,128
21,0,1,135,116
22,2,0,132,109
23,2,0,118,87
24,0,0,125,100
25,0,1,116,93
26,0,0,99,98
27,0,0,92,70
28,0,0,100,74
29,1,0,102,69
30,0,1,88,60
31,1,0,92,47
32,0,0,91,56
33,0,0,81,41
34,0,0,69,41
35,1,0,76,42
36,3,0,73,43
37,0,0,77,40
38,1,0,69,24
39,0,0,66,13
40,0,0,65,30
41,1,0,73,18
42,1,0,74,18
43,1,0,63,28
44,0,0,55,20
45,0,0,37,13
46,0,0,57,13
47,0,0,41,13
48,0,0,47,14
49,0,0,46,10
50,2,0,43,9
51,0,0,38,8
52,1,0,30,13
53,0,0,35,8
54,0,0,28,9
55,0,0,37,6
56,1,0,35,7
57,0,1,22,6
58,0,0,22,5
59,0,0,21,3
60,0,NA,NA,NA
