"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,3,0,391,259
1,4,1,1195,437
2,20,1,866,277
3,12,2,843,227
4,13,4,726,195
5,9,3,696,172
6,8,2,699,151
7,1,1,685,179
8,2,1,660,174
9,2,1,585,146
10,1,4,525,152
11,5,6,461,175
12,0,2,435,145
13,4,0,343,144
14,2,0,308,158
15,1,1,249,134
16,0,2,212,127
17,2,3,201,127
18,0,0,153,149
19,1,0,153,141
20,2,3,141,129
21,2,1,139,117
22,0,0,135,111
23,1,1,120,88
24,0,0,126,100
25,1,0,117,97
26,0,3,102,98
27,2,1,94,71
28,0,0,102,76
29,0,0,103,71
30,0,0,89,60
31,0,0,96,50
32,0,1,91,55
33,0,0,80,41
34,0,0,72,43
35,0,0,79,42
36,1,0,74,44
37,0,0,78,42
38,0,0,69,24
39,0,0,66,13
40,0,0,68,30
41,0,0,75,18
42,1,0,75,17
43,0,0,66,28
44,0,0,56,20
45,1,0,38,13
46,0,0,58,13
47,0,0,41,12
48,0,0,48,14
49,0,0,48,10
50,0,0,43,9
51,0,0,39,8
52,0,0,31,13
53,0,0,36,9
54,0,0,29,9
55,0,0,37,6
56,1,0,36,7
57,0,0,23,6
58,0,0,22,5
59,0,0,21,3
60,0,NA,NA,NA
