"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,2,374,242
1,7,3,1124,419
2,33,2,830,270
3,13,2,813,220
4,14,2,705,188
5,12,1,680,171
6,9,1,689,149
7,2,1,672,171
8,5,0,655,172
9,2,0,584,145
10,2,1,520,150
11,4,1,458,172
12,3,0,432,145
13,4,1,342,143
14,1,1,306,155
15,3,1,247,133
16,0,2,210,125
17,0,0,201,127
18,0,1,153,147
19,0,0,150,140
20,1,1,140,129
21,0,2,137,117
22,2,0,134,111
23,1,0,119,87
24,0,2,126,102
25,0,2,117,95
26,0,0,100,98
27,2,0,93,71
28,1,0,101,74
29,0,0,101,71
30,0,0,89,60
31,0,0,95,50
32,1,0,92,56
33,0,0,81,41
34,0,1,72,43
35,0,1,77,42
36,2,0,73,44
37,1,0,76,41
38,0,0,69,24
39,0,0,66,13
40,0,0,68,30
41,0,0,74,18
42,2,0,76,17
43,0,0,66,28
44,0,1,56,20
45,0,0,38,13
46,0,1,58,13
47,0,0,41,12
48,0,0,48,14
49,0,0,48,10
50,0,0,43,9
51,0,0,39,8
52,0,0,31,13
53,0,0,35,9
54,1,0,29,9
55,0,0,37,6
56,1,0,36,7
57,0,0,23,6
58,0,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
