"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,3,5,268,214
1,8,28,764,325
2,25,5,612,215
3,17,8,650,187
4,16,8,603,160
5,14,9,604,140
6,10,8,635,133
7,6,11,619,155
8,12,6,614,151
9,5,3,545,130
10,6,1,478,127
11,11,7,426,160
12,7,2,396,131
13,4,6,322,133
14,4,2,291,146
15,2,4,231,131
16,3,2,202,116
17,0,3,183,117
18,6,4,142,138
19,2,5,143,133
20,2,2,133,125
21,0,1,126,107
22,1,1,123,101
23,6,5,114,78
24,1,2,117,96
25,1,3,107,86
26,1,3,94,93
27,4,1,88,69
28,1,7,93,71
29,1,4,97,69
30,4,4,86,58
31,0,3,86,45
32,2,1,84,51
33,2,1,78,41
34,1,0,68,37
35,3,4,70,41
36,3,4,67,41
37,1,2,74,38
38,1,0,64,22
39,2,1,60,13
40,3,2,62,28
41,1,1,65,18
42,3,2,68,15
43,4,1,61,27
44,0,2,49,15
45,3,0,34,13
46,2,2,55,13
47,1,0,40,10
48,0,5,43,13
49,3,2,39,9
50,4,3,38,9
51,2,1,34,7
52,2,3,29,11
53,1,2,34,8
54,0,0,24,8
55,3,3,35,6
56,2,0,34,7
57,0,2,21,5
58,1,1,22,4
59,1,1,17,3
60,0,NA,NA,NA
