"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,1,372,249
1,8,2,1150,422
2,28,4,835,273
3,16,2,823,221
4,10,3,713,190
5,11,2,684,172
6,9,1,689,150
7,4,2,679,172
8,5,1,656,173
9,2,0,585,145
10,0,1,522,151
11,2,1,459,174
12,2,2,432,145
13,4,0,343,144
14,1,0,306,156
15,2,0,247,133
16,0,2,210,126
17,1,2,201,127
18,0,1,152,148
19,0,0,149,141
20,1,0,140,129
21,1,2,138,117
22,1,0,135,111
23,1,1,119,87
24,2,0,126,101
25,0,0,118,96
26,0,0,100,98
27,2,0,94,71
28,0,0,102,75
29,0,0,102,71
30,0,0,89,60
31,0,0,96,50
32,0,0,91,55
33,0,0,80,41
34,0,0,72,43
35,0,1,80,42
36,1,0,74,44
37,0,0,77,42
38,0,0,69,24
39,0,0,66,13
40,0,1,69,30
41,0,0,75,18
42,1,1,76,17
43,0,0,66,28
44,0,0,56,20
45,1,0,38,13
46,0,0,58,13
47,0,0,41,12
48,0,0,48,14
49,0,0,48,10
50,0,0,43,9
51,0,0,39,8
52,0,0,31,13
53,0,0,35,9
54,1,0,28,9
55,0,0,37,6
56,1,0,36,7
57,0,0,23,6
58,0,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
