"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,3,1,266,214
1,7,10,761,324
2,21,15,610,215
3,14,10,649,185
4,14,9,603,160
5,11,13,604,139
6,11,6,634,133
7,5,3,616,155
8,13,1,614,151
9,4,7,544,130
10,8,4,477,127
11,9,6,426,160
12,7,3,396,131
13,3,5,323,132
14,4,2,290,146
15,3,3,231,131
16,3,4,202,116
17,0,5,182,117
18,7,2,142,138
19,2,1,143,133
20,2,1,133,125
21,0,5,126,107
22,1,2,123,101
23,6,3,114,78
24,1,3,117,96
25,1,1,107,85
26,1,9,94,92
27,4,4,88,69
28,1,4,93,71
29,1,3,97,68
30,4,1,86,57
31,0,3,86,45
32,1,0,84,51
33,2,4,78,41
34,1,4,68,37
35,3,2,69,41
36,3,0,68,41
37,1,1,74,38
38,1,2,64,22
39,2,1,60,13
40,2,3,62,28
41,1,1,65,18
42,3,2,68,15
43,3,1,60,27
44,1,2,49,15
45,2,0,34,13
46,2,5,55,13
47,0,2,40,10
48,1,3,43,13
49,3,1,39,9
50,3,4,38,9
51,1,3,34,7
52,2,0,29,11
53,1,3,34,8
54,0,0,24,8
55,3,2,35,6
56,2,1,34,7
57,0,1,21,5
58,1,1,22,4
59,1,2,17,3
60,0,NA,NA,NA
