"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,3,307,219
1,11,10,857,350
2,33,6,660,231
3,21,10,683,189
4,15,10,631,175
5,12,7,627,148
6,7,10,649,138
7,3,6,638,159
8,14,3,630,154
9,7,5,558,133
10,6,7,492,132
11,11,3,441,167
12,3,4,409,136
13,6,2,327,138
14,2,2,297,150
15,1,0,236,129
16,3,3,203,121
17,0,2,191,120
18,1,0,145,139
19,1,5,147,138
20,0,2,135,125
21,1,3,134,113
22,0,1,129,102
23,1,3,116,81
24,2,2,120,99
25,2,3,112,91
26,0,4,96,97
27,3,0,91,70
28,0,4,98,72
29,0,1,100,68
30,1,1,88,59
31,0,5,88,45
32,2,0,91,56
33,0,2,81,41
34,0,0,67,39
35,3,1,71,42
36,4,0,70,42
37,0,0,75,39
38,2,1,67,24
39,0,0,63,13
40,1,0,62,29
41,1,0,70,18
42,2,0,73,16
43,3,1,62,28
44,0,0,52,19
45,2,0,36,13
46,0,0,56,13
47,0,1,41,10
48,0,0,46,13
49,0,0,45,9
50,1,0,42,9
51,1,0,38,7
52,1,0,29,13
53,1,1,35,8
54,0,0,27,8
55,0,0,35,6
56,2,0,35,7
57,0,0,22,5
58,1,0,22,5
59,0,1,19,3
60,0,NA,NA,NA
