"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,2,1,206,167
2,9,7,592,250
3,6,9,487,170
4,7,9,501,153
5,2,4,487,130
6,4,10,499,105
7,9,4,517,101
8,3,8,515,126
9,7,8,498,123
10,2,4,436,108
11,2,5,385,104
12,3,4,331,127
13,0,7,327,104
14,0,4,278,112
15,1,4,241,121
16,0,4,204,113
17,1,1,177,97
18,0,1,153,100
19,1,2,128,118
20,3,1,113,108
21,2,0,113,103
22,2,0,102,86
23,2,0,94,83
24,5,2,91,67
25,1,2,98,78
26,0,2,89,62
27,3,2,81,76
28,0,0,84,54
29,0,0,81,53
30,2,0,83,55
31,0,1,76,47
32,0,0,79,40
33,1,2,74,39
34,0,2,66,30
35,0,0,63,31
36,1,0,58,30
37,4,2,58,34
38,4,3,56,31
39,1,1,55,19
40,0,1,52,9
41,1,0,54,27
42,0,0,59,17
43,0,0,65,14
44,0,1,56,23
45,2,0,41,13
46,1,1,29,12
47,0,0,52,11
48,1,1,35,7
49,0,0,36,10
50,0,0,35,8
51,0,3,37,7
52,1,1,31,7
53,0,1,28,9
54,1,2,30,8
55,0,0,22,7
56,2,1,32,4
57,0,0,29,6
58,0,0,19,3
59,0,0,19,4
60,0,0,14,3
