"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,2,363,241
1,11,6,1110,413
2,26,6,810,265
3,19,3,789,218
4,17,0,697,185
5,12,3,673,167
6,9,3,687,148
7,2,3,671,168
8,6,3,655,170
9,2,1,582,144
10,3,3,519,149
11,3,2,456,171
12,2,2,430,145
13,3,1,339,141
14,0,1,306,154
15,1,2,245,132
16,3,1,207,124
17,0,1,200,126
18,0,1,151,147
19,1,0,150,140
20,1,0,139,128
21,0,0,137,117
22,1,1,133,110
23,2,0,119,87
24,0,0,126,101
25,0,0,117,95
26,0,0,100,98
27,2,0,93,71
28,0,0,101,74
29,0,0,101,71
30,0,0,89,60
31,0,0,95,50
32,0,0,91,55
33,0,0,81,41
34,0,1,71,42
35,1,0,77,42
36,2,0,73,44
37,1,0,77,42
38,0,0,69,24
39,0,0,66,13
40,0,0,68,30
41,0,0,74,18
42,1,1,76,17
43,0,0,65,28
44,0,0,55,20
45,1,0,38,13
46,0,0,58,14
47,0,0,41,12
48,0,0,48,14
49,0,0,48,10
50,0,0,43,9
51,0,1,40,8
52,0,0,30,13
53,0,0,35,9
54,2,0,28,9
55,0,0,37,6
56,1,0,35,7
57,1,0,23,6
58,0,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
