"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,1,356,237
1,8,8,1075,399
2,22,3,790,260
3,10,3,778,211
4,12,2,692,182
5,7,4,667,162
6,5,1,682,148
7,3,1,669,166
8,5,1,654,166
9,2,0,579,143
10,2,0,516,148
11,1,1,454,170
12,1,0,428,144
13,2,1,339,142
14,1,1,306,154
15,0,0,245,132
16,2,2,208,124
17,0,0,198,126
18,1,1,150,145
19,0,0,150,140
20,1,0,139,129
21,0,0,137,117
22,1,0,132,110
23,3,0,119,87
24,0,0,126,101
25,0,1,117,93
26,0,0,100,98
27,1,0,93,71
28,0,0,101,74
29,0,0,101,71
30,0,0,88,60
31,1,0,94,48
32,0,1,92,56
33,0,0,81,41
34,0,1,71,42
35,1,0,78,42
36,2,0,73,43
37,0,0,76,41
38,0,0,69,24
39,0,1,66,13
40,0,0,68,30
41,0,0,74,18
42,1,0,76,17
43,0,0,64,28
44,0,0,55,20
45,0,0,38,13
46,0,0,57,13
47,0,0,41,12
48,0,0,48,14
49,0,0,48,11
50,0,0,43,9
51,0,0,39,8
52,0,1,30,13
53,0,0,35,9
54,1,0,29,9
55,0,0,37,6
56,1,0,35,7
57,0,0,23,6
58,0,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
