"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,2,385,259
1,4,4,1198,437
2,19,1,867,277
3,10,2,846,227
4,12,2,726,195
5,9,3,696,172
6,8,3,698,151
7,1,2,683,179
8,2,1,660,174
9,2,1,586,146
10,1,1,525,152
11,6,3,463,174
12,0,6,435,145
13,4,2,344,145
14,1,0,308,158
15,1,0,249,134
16,0,1,212,127
17,2,2,201,128
18,0,3,153,149
19,1,0,152,141
20,2,0,141,129
21,3,2,139,117
22,0,1,135,111
23,1,0,120,88
24,0,1,126,101
25,1,0,118,96
26,0,0,102,98
27,2,3,94,71
28,0,1,102,76
29,0,0,102,71
30,0,0,89,60
31,0,0,96,50
32,0,0,92,56
33,0,1,80,41
34,0,0,72,43
35,0,0,81,42
36,1,0,74,44
37,0,0,76,41
38,0,0,69,24
39,0,0,66,13
40,0,0,68,30
41,0,0,75,18
42,1,0,75,17
43,0,0,66,28
44,0,0,56,20
45,1,0,38,13
46,0,0,58,13
47,0,0,41,12
48,0,0,48,14
49,0,0,48,10
50,0,0,43,9
51,0,0,39,8
52,0,0,31,13
53,0,0,36,9
54,0,0,29,9
55,0,0,37,6
56,1,0,36,7
57,0,0,23,6
58,0,0,22,5
59,0,0,21,3
60,0,NA,NA,NA
