"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,0,395,259
1,5,1,1218,439
2,16,1,871,279
3,11,3,848,228
4,11,0,731,196
5,7,1,698,172
6,7,0,699,152
7,4,0,688,180
8,4,1,661,174
9,2,1,587,148
10,1,0,532,152
11,2,1,461,175
12,1,0,439,146
13,2,0,344,145
14,2,0,308,157
15,1,0,249,136
16,1,0,212,129
17,2,0,202,128
18,0,0,153,149
19,2,1,154,141
20,2,0,143,130
21,2,0,139,117
22,0,0,135,112
23,1,1,120,88
24,0,0,126,100
25,1,0,117,96
26,1,0,103,98
27,2,4,94,71
28,0,1,102,76
29,0,0,102,71
30,0,0,89,60
31,0,0,96,50
32,0,0,91,55
33,0,0,80,41
34,0,0,72,43
35,0,0,80,42
36,1,0,74,44
37,0,1,77,42
38,0,1,69,24
39,0,0,66,13
40,0,0,68,30
41,0,0,75,18
42,1,0,76,17
43,0,3,66,28
44,0,0,56,20
45,1,0,38,13
46,0,0,58,13
47,0,0,41,12
48,0,0,48,14
49,0,0,48,10
50,0,0,43,9
51,0,0,39,8
52,0,0,31,13
53,0,0,36,9
54,0,0,28,9
55,0,0,37,6
56,1,0,36,7
57,0,0,23,6
58,0,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
