"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,5,314,224
1,6,13,899,360
2,40,13,684,234
3,16,9,696,193
4,22,10,638,179
5,14,6,635,150
6,10,4,651,138
7,6,5,639,159
8,13,3,634,154
9,4,2,560,135
10,8,6,496,134
11,12,5,442,167
12,4,3,414,136
13,4,3,329,138
14,3,3,297,150
15,3,5,237,130
16,1,4,203,121
17,3,3,193,120
18,0,0,145,139
19,1,1,147,138
20,0,3,136,125
21,0,1,134,113
22,1,3,130,104
23,1,2,117,84
24,1,1,121,99
25,2,0,113,93
26,1,1,98,98
27,1,0,91,70
28,0,0,98,73
29,1,5,99,69
30,1,0,88,59
31,0,1,89,46
32,1,1,90,56
33,0,1,81,41
34,0,2,69,39
35,4,2,73,42
36,3,0,70,43
37,0,0,76,39
38,1,1,67,24
39,0,1,63,13
40,3,0,63,29
41,0,2,71,18
42,1,0,74,16
43,3,0,62,28
44,0,0,53,19
45,1,0,36,13
46,0,0,56,13
47,0,0,41,10
48,0,1,46,13
49,0,1,45,9
50,2,0,43,9
51,0,0,38,7
52,1,0,29,13
53,1,0,35,8
54,0,0,27,8
55,0,0,35,6
56,2,0,35,7
57,0,1,22,5
58,1,0,22,5
59,0,0,19,3
60,0,NA,NA,NA
