"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,3,1,282,216
1,12,5,799,335
2,28,16,637,224
3,13,10,665,187
4,17,5,622,168
5,11,11,613,144
6,13,6,639,133
7,6,10,627,157
8,12,8,619,152
9,7,7,548,131
10,10,7,486,130
11,12,4,437,165
12,5,1,401,132
13,8,4,327,135
14,1,2,294,147
15,4,1,235,128
16,2,2,203,118
17,0,1,186,118
18,3,1,145,137
19,1,1,145,135
20,2,2,135,125
21,0,0,130,107
22,0,3,124,102
23,5,5,115,80
24,1,3,117,96
25,5,1,109,87
26,2,4,97,95
27,2,0,90,69
28,0,1,95,72
29,4,0,99,68
30,1,3,87,58
31,0,0,87,44
32,1,2,89,54
33,2,3,81,41
34,0,0,67,38
35,2,0,70,41
36,1,2,68,41
37,2,2,76,38
38,1,3,66,23
39,1,1,61,13
40,2,1,62,29
41,0,0,67,18
42,3,0,69,16
43,4,0,62,28
44,0,1,52,18
45,1,2,36,13
46,0,0,55,13
47,0,1,40,10
48,1,1,45,13
49,2,2,42,9
50,4,2,42,9
51,0,1,36,7
52,1,0,29,11
53,1,0,35,9
54,0,1,26,8
55,1,1,35,6
56,2,0,35,7
57,0,0,22,5
58,1,0,23,4
59,1,2,18,3
60,0,NA,NA,NA
