"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,1,368,242
1,10,4,1118,416
2,31,3,819,266
3,17,4,799,220
4,20,2,701,187
5,13,3,677,170
6,7,0,687,148
7,4,5,672,169
8,6,3,655,172
9,1,0,583,143
10,4,1,519,150
11,6,0,455,170
12,2,0,430,145
13,3,1,341,144
14,0,0,306,155
15,3,2,246,132
16,2,0,208,124
17,2,1,200,127
18,0,1,152,147
19,0,1,150,140
20,1,1,140,128
21,0,0,137,118
22,1,1,134,110
23,1,0,119,88
24,0,3,126,102
25,0,0,117,94
26,0,0,100,98
27,2,1,93,71
28,0,0,101,74
29,0,1,101,71
30,0,0,89,60
31,0,0,95,50
32,0,0,91,55
33,0,0,81,41
34,0,0,71,43
35,1,0,77,42
36,2,0,73,44
37,1,0,77,42
38,0,0,69,24
39,0,0,66,13
40,0,0,68,30
41,0,0,74,18
42,1,0,75,17
43,0,0,66,28
44,0,0,56,20
45,0,0,38,13
46,0,0,58,13
47,0,0,41,12
48,0,0,48,14
49,0,0,48,10
50,0,0,43,9
51,0,0,39,8
52,0,0,31,13
53,0,0,35,9
54,1,0,29,9
55,0,0,37,6
56,1,0,35,7
57,1,0,23,6
58,0,0,22,6
59,0,0,21,3
60,0,NA,NA,NA
