"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,4,390,263
1,5,10,1244,446
2,23,4,881,283
3,13,5,855,230
4,16,4,736,201
5,7,1,700,175
6,6,2,702,153
7,2,3,688,183
8,4,2,664,175
9,5,1,592,148
10,1,1,531,153
11,3,0,465,175
12,0,0,439,147
13,2,0,345,147
14,2,0,309,158
15,1,1,250,137
16,0,0,213,129
17,1,0,202,128
18,0,0,154,149
19,1,0,155,141
20,1,0,145,130
21,0,0,139,117
22,0,0,134,111
23,1,0,120,89
24,0,0,126,101
25,1,0,117,96
26,1,0,104,99
27,1,0,95,71
28,0,0,102,77
29,0,0,102,71
30,0,0,89,60
31,0,1,96,50
32,0,0,91,54
33,0,0,80,41
34,0,0,72,43
35,0,0,82,42
36,1,0,74,44
37,0,0,77,42
38,0,0,69,24
39,0,0,66,13
40,0,0,68,30
41,0,0,76,18
42,0,0,75,18
43,0,0,66,28
44,0,0,56,20
45,1,0,38,13
46,0,0,58,13
47,0,0,41,12
48,0,0,48,14
49,0,0,49,10
50,0,0,43,9
51,0,1,39,8
52,0,0,31,13
53,0,0,36,9
54,0,0,28,9
55,0,3,37,6
56,1,0,36,7
57,0,0,23,6
58,0,0,22,5
59,0,0,21,3
60,0,NA,NA,NA
