"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,3,4,281,216
1,12,16,800,335
2,28,10,637,224
3,13,6,665,187
4,17,11,621,168
5,12,6,612,144
6,14,10,639,133
7,5,8,627,157
8,12,7,619,152
9,7,7,547,131
10,11,4,484,130
11,12,1,436,165
12,5,4,401,132
13,7,3,327,135
14,1,1,294,147
15,4,2,235,128
16,2,1,201,118
17,1,2,187,118
18,2,1,145,137
19,1,2,145,135
20,2,0,135,125
21,0,3,130,107
22,0,6,124,102
23,4,3,115,80
24,1,2,117,96
25,4,4,110,87
26,2,0,96,95
27,2,1,90,69
28,0,0,95,72
29,4,3,99,68
30,1,0,87,58
31,0,2,87,44
32,1,3,90,55
33,2,0,81,41
34,0,0,67,38
35,2,2,71,41
36,2,2,68,41
37,2,3,74,37
38,1,1,66,23
39,1,1,61,13
40,2,0,62,29
41,0,0,67,18
42,3,0,69,16
43,4,1,62,28
44,0,2,52,18
45,1,0,36,13
46,0,1,55,13
47,0,1,40,10
48,1,3,45,13
49,2,2,42,9
50,4,1,42,9
51,0,0,35,7
52,2,0,29,11
53,1,1,35,9
54,0,1,27,8
55,1,0,35,6
56,2,0,35,7
57,0,0,22,5
58,1,2,23,4
59,1,0,18,3
60,0,NA,NA,NA
