"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,2,360,241
1,11,8,1102,408
2,29,8,803,263
3,16,6,787,214
4,14,6,695,185
5,10,2,669,167
6,8,3,687,148
7,2,1,673,168
8,7,1,655,169
9,2,3,581,143
10,3,2,516,149
11,3,1,454,169
12,2,1,430,144
13,4,2,339,142
14,0,0,306,154
15,1,1,245,132
16,2,2,208,124
17,0,0,199,126
18,0,2,151,146
19,1,0,148,140
20,1,0,139,128
21,0,0,137,117
22,1,1,133,110
23,2,0,119,87
24,0,0,126,101
25,0,0,118,95
26,0,1,100,98
27,2,0,93,71
28,0,1,101,74
29,0,0,101,71
30,0,0,89,60
31,0,0,95,49
32,0,0,91,54
33,0,0,81,41
34,0,0,71,42
35,1,0,78,42
36,2,1,73,44
37,1,0,77,42
38,0,0,69,24
39,0,0,66,13
40,0,0,68,31
41,0,0,74,18
42,1,0,75,18
43,0,0,65,28
44,0,0,55,20
45,1,1,38,13
46,0,0,58,13
47,0,0,41,12
48,0,0,48,14
49,0,0,48,10
50,0,0,43,9
51,0,0,39,8
52,0,0,30,13
53,0,0,35,9
54,2,0,29,9
55,0,0,37,6
56,1,0,35,7
57,1,0,23,6
58,0,0,22,5
59,0,0,21,3
60,0,NA,NA,NA
