"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,3,2,285,215
1,10,11,807,336
2,26,9,638,224
3,16,11,669,187
4,17,8,623,168
5,13,11,614,144
6,13,7,640,133
7,7,4,628,158
8,12,9,621,152
9,6,6,550,131
10,9,6,487,130
11,10,6,437,167
12,5,6,402,132
13,7,6,328,135
14,2,5,294,147
15,4,1,235,128
16,3,3,203,118
17,0,1,186,118
18,4,1,145,137
19,1,1,144,136
20,2,1,135,125
21,0,0,130,108
22,0,0,126,102
23,4,1,115,80
24,1,0,117,96
25,4,3,110,88
26,1,2,96,95
27,2,3,90,69
28,0,2,95,72
29,4,3,99,68
30,1,0,87,58
31,0,1,87,44
32,2,0,90,54
33,1,2,81,41
34,0,0,67,38
35,2,1,70,41
36,2,3,69,41
37,1,0,75,38
38,1,0,66,23
39,1,2,61,13
40,3,1,62,29
41,0,3,67,18
42,3,1,69,17
43,4,1,62,28
44,0,0,52,18
45,1,0,36,13
46,0,1,56,13
47,0,1,40,10
48,1,2,47,13
49,0,0,44,9
50,2,1,42,9
51,0,1,36,7
52,1,3,29,12
53,1,1,35,9
54,0,1,27,8
55,1,0,35,6
56,2,0,35,7
57,0,1,22,5
58,1,1,23,5
59,1,0,18,3
60,0,NA,NA,NA
