"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,3,3,196,161
2,9,6,563,242
3,4,9,457,165
4,14,8,468,144
5,7,15,449,128
6,3,7,468,99
7,3,8,495,97
8,9,11,478,124
9,6,12,464,119
10,5,9,409,102
11,1,15,361,101
12,3,6,305,122
13,2,9,304,104
14,7,9,252,106
15,1,5,230,108
16,3,6,192,111
17,1,5,173,96
18,0,7,147,97
19,0,1,124,115
20,3,5,99,103
21,0,6,105,101
22,3,7,96,80
23,1,4,91,76
24,1,2,87,66
25,1,1,89,73
26,0,2,83,60
27,0,1,78,73
28,1,4,80,47
29,0,1,77,49
30,1,0,81,49
31,0,2,73,46
32,2,0,72,35
33,0,0,73,37
34,0,0,63,30
35,0,0,63,30
36,0,1,57,30
37,0,0,55,30
38,0,0,53,27
39,0,0,54,16
40,0,0,51,8
41,1,0,52,26
42,0,0,57,16
43,1,0,64,13
44,1,0,54,21
45,0,0,38,13
46,1,0,27,11
47,0,0,52,11
48,1,0,34,6
49,0,0,36,10
50,1,0,33,6
51,0,0,36,7
52,0,1,30,7
53,0,0,27,8
54,1,0,28,7
55,0,0,21,7
56,0,1,31,4
57,0,0,29,6
58,0,0,19,3
59,2,0,16,4
60,1,0,13,3
