"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,3,4,202,162
2,10,11,577,245
3,3,10,471,167
4,8,13,489,147
5,4,10,468,129
6,3,12,480,104
7,8,13,500,98
8,7,13,496,126
9,11,8,476,120
10,5,6,421,105
11,3,6,376,103
12,7,7,317,126
13,2,8,313,104
14,5,4,264,110
15,3,3,233,112
16,1,7,198,111
17,0,6,175,96
18,2,1,148,97
19,2,3,124,117
20,3,4,104,103
21,2,3,107,102
22,1,5,99,83
23,2,4,91,81
24,2,2,88,66
25,2,4,93,73
26,1,1,84,61
27,1,3,79,74
28,0,3,81,51
29,0,0,78,51
30,0,1,82,52
31,0,3,75,45
32,1,2,77,38
33,0,4,73,39
34,0,2,64,30
35,0,6,63,30
36,0,3,57,30
37,2,2,55,31
38,0,4,54,27
39,0,0,54,16
40,0,0,51,8
41,0,1,53,26
42,1,2,57,17
43,0,1,65,13
44,1,1,55,22
45,0,3,38,13
46,1,1,27,11
47,0,2,52,12
48,1,0,34,7
49,0,1,36,10
50,0,0,34,6
51,1,0,37,7
52,0,0,30,7
53,1,1,27,8
54,0,0,29,7
55,1,2,21,7
56,0,0,31,4
57,0,0,29,6
58,0,0,19,3
59,0,0,18,4
60,0,1,14,3
