"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,0,353,238
1,8,2,1070,398
2,17,4,783,259
3,11,2,774,211
4,13,2,690,182
5,6,0,664,162
6,7,3,683,148
7,2,0,668,166
8,6,0,654,165
9,3,1,579,143
10,1,0,516,149
11,2,0,453,170
12,1,0,428,144
13,2,1,339,141
14,1,1,306,154
15,0,0,245,132
16,1,0,207,124
17,0,0,199,125
18,1,0,150,145
19,0,0,150,140
20,1,0,139,128
21,0,0,137,117
22,1,0,133,111
23,2,0,119,87
24,0,1,126,101
25,0,0,117,92
26,0,0,100,98
27,1,0,93,71
28,0,0,101,74
29,0,1,102,71
30,0,0,88,60
31,0,0,94,48
32,0,0,91,55
33,0,0,81,41
34,0,0,71,42
35,1,1,78,42
36,2,0,73,43
37,0,0,77,42
38,0,0,69,24
39,0,0,66,14
40,0,0,68,30
41,0,0,74,18
42,1,1,75,17
43,0,0,64,28
44,0,0,55,20
45,0,0,37,13
46,1,0,57,13
47,0,0,41,12
48,0,0,48,14
49,0,0,48,10
50,0,0,43,9
51,0,0,39,8
52,0,0,30,13
53,0,0,35,9
54,1,1,28,9
55,0,0,37,6
56,1,0,35,7
57,0,0,23,6
58,0,0,22,5
59,0,0,21,3
60,0,NA,NA,NA
