"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,2,7,198,162
2,8,10,565,242
3,4,9,458,165
4,10,11,474,144
5,5,5,453,128
6,2,11,470,99
7,4,8,496,97
8,8,11,481,124
9,9,6,464,120
10,5,8,410,102
11,3,11,362,101
12,4,8,307,122
13,2,7,304,104
14,7,12,253,106
15,0,5,231,108
16,5,6,192,111
17,2,10,173,96
18,1,4,146,97
19,0,5,124,115
20,5,5,100,103
21,0,4,105,101
22,3,0,96,81
23,1,5,91,77
24,2,5,87,66
25,1,5,89,73
26,0,3,83,60
27,0,2,78,73
28,1,1,80,47
29,0,2,77,49
30,1,1,81,50
31,0,3,73,46
32,2,1,72,35
33,0,0,73,37
34,0,2,63,30
35,0,0,63,30
36,0,0,57,30
37,0,0,55,30
38,0,0,53,27
39,0,1,54,16
40,0,0,51,8
41,1,0,52,26
42,0,0,57,16
43,1,0,64,13
44,1,0,54,21
45,0,0,38,13
46,1,0,27,11
47,0,0,52,11
48,1,0,34,6
49,0,0,36,10
50,1,0,33,6
51,0,0,35,7
52,0,0,30,7
53,1,0,27,8
54,0,0,29,7
55,0,1,21,7
56,0,0,31,4
57,0,0,29,6
58,0,0,19,3
59,2,1,16,4
60,1,0,13,3
