"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,0,311,222
1,5,7,876,358
2,40,18,670,231
3,21,17,691,192
4,23,4,634,176
5,13,9,630,149
6,10,5,650,138
7,3,4,640,159
8,14,7,633,154
9,5,4,560,134
10,5,8,494,134
11,12,6,442,167
12,3,5,413,136
13,4,1,328,138
14,2,2,297,151
15,2,4,237,129
16,2,2,202,121
17,0,3,193,120
18,0,2,145,139
19,0,1,147,138
20,0,0,136,125
21,0,2,134,113
22,1,2,130,103
23,1,0,116,84
24,2,5,121,98
25,1,1,113,93
26,0,2,97,98
27,2,1,91,70
28,0,1,98,73
29,1,2,100,69
30,1,2,88,59
31,0,0,89,46
32,1,0,90,55
33,0,1,81,41
34,0,1,67,39
35,4,0,73,42
36,3,4,70,42
37,0,0,75,39
38,2,0,67,24
39,0,0,63,13
40,1,1,62,29
41,1,0,70,18
42,2,0,73,17
43,3,1,62,28
44,0,1,53,19
45,2,0,36,13
46,0,0,56,13
47,0,0,41,10
48,0,0,46,13
49,0,0,45,9
50,1,0,43,9
51,0,0,38,7
52,1,1,29,13
53,1,0,35,8
54,0,0,27,8
55,0,0,35,6
56,2,0,35,7
57,0,0,22,5
58,1,1,22,5
59,0,0,19,3
60,0,NA,NA,NA
