"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,0,328,230
1,9,2,970,375
2,34,6,721,243
3,14,1,729,197
4,18,2,658,182
5,11,2,646,151
6,5,1,665,143
7,4,1,650,161
8,14,4,642,159
9,6,1,570,139
10,4,0,502,139
11,9,1,447,168
12,1,1,421,140
13,3,0,331,140
14,3,0,301,150
15,3,3,241,132
16,1,0,206,124
17,0,0,195,121
18,1,0,145,142
19,2,1,147,141
20,1,2,137,128
21,1,0,134,116
22,1,0,130,107
23,3,1,118,85
24,0,0,124,99
25,1,0,116,93
26,0,0,98,98
27,1,0,92,70
28,0,2,100,73
29,1,0,99,69
30,1,1,88,60
31,0,2,90,47
32,2,1,90,56
33,0,1,81,41
34,0,1,69,39
35,2,0,76,42
36,3,0,73,43
37,1,0,77,41
38,1,0,67,24
39,3,0,65,13
40,1,2,66,30
41,1,0,73,18
42,0,0,73,17
43,3,0,62,28
44,0,0,54,20
45,1,0,36,13
46,0,1,57,13
47,0,1,41,13
48,0,0,47,13
49,0,0,45,9
50,3,0,43,9
51,0,0,38,8
52,1,1,29,13
53,1,0,35,8
54,0,0,27,9
55,1,0,35,6
56,3,0,35,7
57,0,1,21,6
58,1,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
