"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,1,306,219
1,10,6,851,349
2,31,7,660,231
3,21,13,682,189
4,14,9,632,174
5,11,11,626,148
6,6,7,649,138
7,3,4,637,159
8,14,5,630,154
9,6,7,558,133
10,6,3,492,132
11,11,4,440,168
12,4,3,409,134
13,7,2,327,137
14,2,0,297,150
15,1,3,236,129
16,3,2,202,121
17,0,0,192,120
18,1,5,145,139
19,1,2,147,138
20,0,3,135,125
21,1,1,133,113
22,1,3,129,102
23,1,3,117,81
24,2,3,119,98
25,2,4,112,91
26,0,0,96,97
27,2,4,91,70
28,0,1,98,72
29,0,1,100,68
30,1,5,88,59
31,0,0,88,44
32,2,3,91,55
33,0,0,81,41
34,0,1,67,39
35,3,0,70,42
36,4,0,70,42
37,0,1,76,39
38,2,0,67,24
39,0,0,63,13
40,1,0,62,29
41,1,1,70,18
42,2,0,73,17
43,3,0,62,28
44,0,0,52,19
45,2,0,36,13
46,0,1,55,13
47,1,0,41,10
48,0,0,46,13
49,0,0,45,9
50,1,0,42,9
51,1,0,38,7
52,1,1,29,13
53,1,0,35,8
54,0,0,27,8
55,0,0,35,6
56,2,0,35,7
57,0,0,22,5
58,1,1,22,5
59,0,1,19,3
60,0,NA,NA,NA
