"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,1,3,204,164
2,4,10,586,247
3,4,5,480,168
4,7,10,495,149
5,1,6,478,129
6,5,6,490,104
7,3,5,510,99
8,7,12,502,126
9,5,7,487,123
10,2,4,429,107
11,4,4,380,104
12,3,4,323,127
13,3,11,317,104
14,2,7,272,111
15,1,2,235,116
16,2,5,199,112
17,1,3,175,97
18,3,5,149,97
19,2,5,125,117
20,5,8,105,103
21,2,7,109,102
22,1,4,102,84
23,4,3,91,81
24,3,3,90,66
25,0,2,96,74
26,2,3,85,61
27,2,5,80,75
28,2,3,82,52
29,1,2,79,52
30,1,5,82,52
31,0,0,75,46
32,2,1,77,39
33,0,1,73,39
34,2,1,64,30
35,0,1,63,30
36,0,3,58,30
37,0,1,57,33
38,2,0,54,30
39,0,2,54,16
40,0,0,51,9
41,1,1,53,27
42,1,1,57,17
43,0,0,65,13
44,1,1,56,23
45,2,0,39,13
46,1,0,27,11
47,0,1,52,11
48,2,2,34,7
49,0,4,36,10
50,0,1,34,7
51,1,1,37,7
52,1,2,30,7
53,2,0,27,8
54,1,0,29,7
55,0,1,22,7
56,0,0,31,4
57,0,0,29,6
58,0,1,19,3
59,0,1,18,4
60,0,0,14,3
