"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,1,3,241,194
1,10,33,664,289
2,30,53,549,199
3,20,44,563,170
4,19,43,548,147
5,16,40,556,127
6,19,37,566,116
7,16,22,563,143
8,13,20,563,140
9,15,25,479,126
10,20,32,420,117
11,16,31,362,145
12,16,23,358,119
13,10,17,293,125
14,6,24,264,132
15,4,19,214,123
16,6,19,189,103
17,2,13,156,113
18,6,12,133,125
19,0,11,122,121
20,5,13,118,110
21,3,5,109,92
22,2,5,106,88
23,4,15,98,74
24,4,5,106,88
25,2,9,91,69
26,1,5,86,82
27,3,3,84,59
28,0,0,80,59
29,5,4,89,57
30,3,5,77,53
31,2,1,78,44
32,4,1,80,43
33,0,2,67,31
34,0,3,65,32
35,0,7,58,36
36,1,2,64,36
37,1,1,61,34
38,3,2,58,19
39,1,2,53,10
40,3,1,55,27
41,1,3,59,17
42,0,5,65,14
43,1,2,57,24
44,0,3,44,13
45,1,0,29,12
46,2,2,52,11
47,1,0,36,8
48,1,0,37,10
49,0,0,35,9
50,1,2,38,7
51,0,0,35,7
52,0,0,29,11
53,0,1,32,8
54,0,2,22,7
55,0,2,33,5
56,2,0,31,6
57,0,0,19,4
58,0,0,20,4
59,0,0,16,3
60,0,NA,NA,NA
