"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,1,343,234
1,9,6,1035,386
2,27,3,741,252
3,21,3,749,205
4,19,4,669,182
5,12,4,652,157
6,5,1,677,145
7,4,1,660,165
8,5,0,648,162
9,7,2,579,142
10,1,2,509,144
11,4,1,451,170
12,1,0,425,141
13,1,1,336,140
14,3,3,305,153
15,1,0,244,132
16,1,2,207,124
17,0,1,196,124
18,0,1,149,144
19,2,0,148,140
20,2,1,138,128
21,0,0,136,118
22,1,2,132,109
23,2,0,118,87
24,0,0,125,101
25,0,1,115,93
26,2,1,99,98
27,1,0,92,70
28,0,0,101,74
29,0,1,102,70
30,0,0,88,60
31,0,0,92,48
32,0,0,91,55
33,0,0,81,41
34,0,0,69,42
35,2,0,76,42
36,3,0,73,43
37,0,0,76,40
38,1,0,69,24
39,0,0,66,13
40,0,0,67,30
41,0,0,74,18
42,0,0,75,18
43,1,0,63,28
44,0,0,55,20
45,0,0,37,13
46,0,0,57,13
47,0,0,41,12
48,0,0,47,14
49,0,0,47,10
50,1,0,43,9
51,0,0,38,8
52,1,0,30,13
53,0,0,35,8
54,0,0,29,9
55,0,0,37,6
56,1,0,35,7
57,0,0,23,6
58,0,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
