"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,1,330,229
1,10,1,977,376
2,31,0,725,245
3,11,1,730,197
4,19,1,659,182
5,12,2,646,153
6,5,1,667,143
7,3,2,651,163
8,11,0,642,159
9,6,1,571,139
10,5,0,504,139
11,8,0,448,170
12,2,0,424,140
13,0,1,333,140
14,2,0,303,151
15,1,1,241,132
16,2,0,207,124
17,1,0,195,122
18,0,0,147,142
19,1,1,147,141
20,2,0,137,128
21,1,0,134,116
22,2,0,132,108
23,2,1,118,86
24,0,0,124,100
25,1,0,116,92
26,0,0,98,98
27,1,0,92,70
28,0,0,100,73
29,1,0,100,69
30,2,1,88,60
31,1,1,91,47
32,1,0,90,55
33,0,0,81,41
34,0,0,69,40
35,2,0,76,42
36,4,0,72,43
37,0,0,77,41
38,1,0,69,24
39,0,1,65,13
40,1,0,65,30
41,1,0,73,18
42,0,1,73,18
43,3,1,62,28
44,0,1,55,20
45,0,0,36,13
46,0,0,57,13
47,0,0,41,13
48,0,0,47,14
49,0,0,45,9
50,3,0,43,9
51,0,2,39,8
52,1,0,29,13
53,1,0,35,8
54,0,0,27,9
55,1,0,36,6
56,2,0,35,7
57,0,1,21,6
58,1,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
