"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,0,358,239
1,10,9,1081,400
2,25,3,793,261
3,9,2,778,211
4,16,5,694,183
5,8,2,666,164
6,8,0,683,148
7,2,3,668,166
8,5,0,654,167
9,3,0,578,143
10,2,1,518,148
11,1,1,455,169
12,1,1,429,144
13,3,1,339,142
14,1,1,306,154
15,1,0,245,132
16,2,0,207,124
17,0,0,200,126
18,0,0,150,145
19,0,1,149,140
20,1,1,139,128
21,0,0,137,117
22,1,1,132,110
23,3,1,119,87
24,0,1,126,100
25,0,0,117,94
26,0,0,100,99
27,1,0,93,71
28,0,0,101,74
29,0,0,101,71
30,0,0,88,60
31,1,1,94,49
32,0,0,91,54
33,0,0,81,41
34,0,0,71,42
35,1,0,78,42
36,2,0,73,43
37,1,0,77,42
38,0,0,69,24
39,0,0,66,13
40,0,1,68,30
41,0,0,74,18
42,1,0,76,18
43,0,0,65,28
44,0,0,55,20
45,0,1,38,13
46,0,0,58,13
47,0,0,41,12
48,0,0,48,14
49,0,0,48,10
50,0,0,43,9
51,0,0,39,8
52,0,0,30,13
53,0,0,35,9
54,1,0,28,9
55,0,0,37,7
56,1,0,35,7
57,0,0,23,6
58,0,1,22,5
59,0,0,20,3
60,0,NA,NA,NA
