"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,1,345,234
1,9,2,1029,385
2,27,7,742,251
3,18,2,747,205
4,21,1,669,183
5,12,2,652,157
6,3,2,672,145
7,6,3,661,164
8,5,2,648,162
9,6,3,578,142
10,1,2,509,143
11,4,5,449,169
12,1,0,425,140
13,1,2,336,141
14,3,1,305,153
15,1,0,244,132
16,1,0,207,124
17,0,2,196,124
18,0,0,149,144
19,1,2,149,141
20,2,0,138,128
21,0,0,136,117
22,1,1,132,110
23,2,1,118,87
24,0,0,125,100
25,0,0,115,93
26,2,1,99,98
27,1,0,92,70
28,0,0,101,74
29,0,0,102,70
30,0,0,89,60
31,0,0,92,48
32,0,0,90,54
33,0,0,81,41
34,0,0,69,42
35,2,0,76,42
36,3,0,73,43
37,0,0,76,41
38,1,0,69,24
39,0,0,66,13
40,0,0,67,30
41,0,0,74,18
42,0,0,74,18
43,1,0,63,28
44,0,0,55,20
45,0,0,37,13
46,0,0,57,13
47,0,0,41,13
48,0,0,47,14
49,0,0,47,10
50,1,0,43,9
51,0,0,38,8
52,1,0,30,13
53,0,0,35,8
54,0,0,28,9
55,0,0,37,6
56,1,0,35,7
57,0,0,22,6
58,0,0,22,5
59,0,0,21,3
60,0,NA,NA,NA
