"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,3,264,207
1,8,11,744,320
2,18,7,604,215
3,12,2,643,184
4,13,7,601,157
5,7,7,602,139
6,6,8,630,131
7,7,5,612,156
8,16,2,615,150
9,7,4,542,130
10,10,9,473,127
11,12,5,420,160
12,7,5,393,131
13,3,3,319,132
14,5,2,289,145
15,2,10,229,129
16,4,10,201,116
17,2,7,179,117
18,4,7,142,137
19,2,3,140,132
20,2,4,133,125
21,0,2,123,105
22,3,3,121,99
23,6,6,112,78
24,2,4,115,95
25,3,5,105,81
26,3,5,93,92
27,2,5,87,66
28,2,4,92,68
29,0,7,96,67
30,2,3,81,57
31,4,3,83,45
32,3,1,84,51
33,2,7,74,40
34,5,1,67,36
35,3,5,66,40
36,3,5,68,40
37,0,3,74,37
38,3,3,62,22
39,2,7,59,13
40,2,3,61,28
41,2,1,64,18
42,3,3,67,15
43,4,2,60,26
44,0,5,47,14
45,2,2,33,13
46,2,3,55,12
47,0,2,40,9
48,1,4,42,11
49,4,2,38,9
50,0,3,38,9
51,1,1,35,7
52,1,1,29,11
53,1,1,33,8
54,1,0,23,7
55,3,1,34,6
56,3,0,33,7
57,1,1,19,5
58,0,0,21,4
59,2,1,17,3
60,0,NA,NA,NA
