"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,5,256,203
1,9,8,711,315
2,19,20,589,212
3,13,12,623,180
4,22,8,587,153
5,10,24,593,135
6,10,13,615,130
7,13,15,595,151
8,17,7,602,147
9,9,12,529,129
10,11,7,461,125
11,16,11,409,159
12,8,13,384,127
13,9,13,311,131
14,4,9,280,141
15,5,9,227,128
16,3,11,197,112
17,5,4,171,117
18,9,10,137,134
19,3,10,136,129
20,3,8,127,124
21,7,8,119,101
22,2,13,117,97
23,4,11,110,76
24,3,7,110,94
25,6,5,95,79
26,6,10,90,90
27,4,9,84,63
28,2,3,86,66
29,3,8,94,63
30,3,9,79,56
31,3,6,81,45
32,3,10,79,50
33,2,6,70,37
34,4,5,66,35
35,1,5,61,38
36,6,2,66,38
37,2,4,67,36
38,5,4,61,21
39,0,6,58,11
40,0,2,57,27
41,3,1,61,18
42,1,2,67,15
43,0,2,57,26
44,2,4,46,14
45,0,2,32,13
46,0,4,52,12
47,2,2,38,9
48,1,2,37,11
49,3,0,36,9
50,2,2,37,9
51,1,3,35,7
52,0,1,29,11
53,0,3,33,8
54,0,2,23,7
55,0,1,34,5
56,2,0,31,7
57,1,1,19,5
58,0,0,21,4
59,1,1,16,3
60,1,NA,NA,NA
