"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,0,350,238
1,9,2,1061,397
2,22,1,775,258
3,10,2,772,211
4,11,1,688,182
5,5,0,662,160
6,6,0,680,148
7,4,0,669,166
8,4,1,652,164
9,4,0,577,142
10,2,1,514,146
11,3,1,453,169
12,1,1,426,143
13,4,1,338,142
14,1,0,306,154
15,0,0,245,132
16,1,1,208,124
17,0,0,197,125
18,1,0,150,145
19,0,0,149,140
20,1,0,139,128
21,0,0,137,117
22,1,1,132,110
23,2,0,119,87
24,0,0,125,101
25,0,0,117,93
26,0,0,100,99
27,1,0,93,71
28,0,0,101,74
29,0,1,101,71
30,0,0,88,60
31,0,0,94,48
32,0,0,91,54
33,0,0,81,41
34,0,0,71,42
35,1,0,77,42
36,2,0,73,43
37,0,0,77,42
38,0,0,69,24
39,0,0,66,13
40,0,0,68,30
41,0,1,74,18
42,0,1,76,18
43,0,0,64,28
44,0,0,55,20
45,0,0,37,13
46,1,0,57,13
47,0,0,41,12
48,0,0,47,14
49,1,0,48,10
50,0,0,43,9
51,0,0,39,8
52,0,0,30,13
53,0,0,35,9
54,1,0,29,9
55,0,0,37,6
56,1,0,35,7
57,0,0,23,6
58,0,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
