"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,3,0,325,228
1,10,13,942,370
2,32,6,707,238
3,18,7,721,195
4,19,3,646,182
5,14,3,642,151
6,5,8,664,142
7,4,4,645,160
8,11,4,639,158
9,4,4,566,136
10,5,3,500,138
11,10,1,444,167
12,3,1,418,137
13,2,1,329,141
14,5,1,301,150
15,1,1,239,132
16,3,1,206,123
17,0,2,194,121
18,0,1,145,141
19,1,1,147,139
20,1,2,136,126
21,0,0,134,116
22,1,1,130,105
23,1,1,118,84
24,0,2,124,100
25,1,1,114,92
26,1,1,98,98
27,1,2,92,70
28,0,0,99,73
29,2,1,100,69
30,1,2,89,59
31,0,0,90,47
32,1,1,90,56
33,0,0,81,41
34,0,0,68,39
35,3,1,77,42
36,2,1,71,43
37,0,1,76,40
38,1,0,67,24
39,0,0,64,13
40,2,0,64,30
41,2,1,72,18
42,0,3,73,17
43,3,2,62,28
44,0,0,53,20
45,1,0,36,13
46,0,0,56,13
47,1,0,41,10
48,0,0,46,13
49,0,2,45,9
50,1,0,43,9
51,0,1,39,8
52,1,1,29,13
53,1,1,35,8
54,0,0,28,9
55,0,0,35,6
56,2,1,35,7
57,0,0,21,5
58,1,0,22,5
59,0,1,19,3
60,0,NA,NA,NA
