"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,2,1,203,163
2,10,2,580,245
3,4,7,473,167
4,9,13,491,149
5,5,11,470,129
6,9,9,481,104
7,7,10,503,99
8,8,5,497,126
9,6,10,483,121
10,4,6,423,106
11,2,11,377,103
12,3,11,319,126
13,3,10,314,104
14,2,6,267,110
15,2,4,234,114
16,0,5,199,112
17,1,7,175,96
18,2,6,148,97
19,1,3,125,117
20,3,3,104,103
21,0,6,109,102
22,1,4,100,83
23,2,1,91,81
24,2,3,88,66
25,0,3,95,74
26,2,3,84,61
27,3,5,79,74
28,0,3,81,51
29,1,2,78,52
30,1,3,82,52
31,0,1,75,46
32,1,2,77,38
33,0,2,73,39
34,2,0,64,30
35,0,1,63,30
36,1,1,57,30
37,1,2,56,32
38,1,2,54,29
39,0,2,54,16
40,0,4,51,8
41,0,1,52,26
42,1,2,57,17
43,0,2,65,13
44,0,0,56,23
45,2,0,38,13
46,1,1,27,11
47,0,1,52,11
48,1,1,34,7
49,0,2,36,10
50,0,1,34,7
51,1,1,37,7
52,0,1,30,7
53,1,0,27,8
54,0,0,29,7
55,0,0,22,7
56,0,0,31,4
57,0,0,29,6
58,0,1,19,3
59,0,0,18,4
60,0,2,14,3
