"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,3,0,326,229
1,10,6,944,371
2,32,5,709,239
3,21,9,720,195
4,19,3,647,182
5,13,4,642,151
6,5,3,666,142
7,3,3,647,160
8,11,6,640,158
9,5,3,566,136
10,5,2,500,138
11,10,4,445,167
12,3,3,419,137
13,1,1,328,141
14,5,1,301,150
15,1,1,240,132
16,2,1,205,123
17,0,1,195,121
18,0,1,145,141
19,1,2,147,139
20,1,1,136,127
21,1,1,134,116
22,1,0,130,106
23,1,0,118,84
24,0,0,124,100
25,1,1,115,92
26,1,2,98,98
27,1,1,92,70
28,0,0,99,73
29,2,2,99,69
30,1,0,89,59
31,0,1,90,47
32,1,2,91,57
33,0,0,81,41
34,0,1,68,39
35,3,0,76,42
36,3,0,71,43
37,0,1,76,39
38,2,0,67,24
39,0,1,65,13
40,1,0,64,30
41,2,0,72,18
42,1,0,73,17
43,3,0,62,28
44,0,3,53,20
45,2,1,36,13
46,0,0,56,13
47,1,0,41,10
48,0,0,46,13
49,0,0,45,9
50,2,0,43,9
51,0,1,38,8
52,1,0,29,13
53,1,1,35,8
54,0,1,28,9
55,0,1,35,6
56,2,0,35,7
57,0,0,21,5
58,1,1,22,5
59,0,0,19,3
60,0,NA,NA,NA
