"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,3,1,203,163
2,12,10,578,245
3,3,9,473,167
4,9,11,490,148
5,3,11,470,129
6,7,8,480,105
7,8,12,502,98
8,8,6,496,126
9,7,11,481,121
10,4,12,423,106
11,2,11,377,103
12,5,6,318,126
13,1,6,314,104
14,2,5,267,110
15,2,6,234,113
16,1,7,198,112
17,2,3,175,96
18,2,4,148,97
19,1,6,125,117
20,3,3,104,103
21,1,1,109,102
22,2,2,99,83
23,2,3,91,81
24,2,3,88,66
25,1,6,94,73
26,1,4,84,61
27,2,3,79,75
28,0,3,81,51
29,1,1,78,51
30,1,2,82,52
31,0,2,75,46
32,1,0,77,38
33,0,1,73,39
34,1,2,64,30
35,0,2,63,30
36,1,2,57,30
37,1,2,56,32
38,1,5,54,27
39,0,2,54,16
40,0,2,51,8
41,0,2,52,26
42,1,0,57,17
43,0,0,65,13
44,0,1,56,23
45,2,0,38,13
46,1,1,27,11
47,0,2,52,11
48,1,1,34,7
49,0,1,36,10
50,0,0,34,7
51,1,0,37,7
52,0,0,30,7
53,1,0,27,8
54,0,0,29,7
55,0,0,22,7
56,0,1,31,4
57,0,0,29,6
58,0,2,19,3
59,0,0,18,4
60,0,0,14,3
