"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,0,346,235
1,12,1,1056,392
2,32,2,754,255
3,16,1,751,208
4,20,3,676,182
5,16,3,655,157
6,6,1,680,146
7,3,0,663,165
8,8,0,651,163
9,4,1,576,142
10,1,2,514,145
11,2,2,452,170
12,1,2,425,142
13,2,0,338,141
14,2,0,305,153
15,2,4,245,132
16,0,1,207,124
17,0,1,196,125
18,1,0,150,145
19,0,1,149,140
20,2,1,139,128
21,0,0,136,118
22,1,3,132,109
23,2,0,118,87
24,0,0,125,100
25,0,0,116,94
26,1,0,99,98
27,1,2,92,70
28,0,1,101,74
29,0,1,102,71
30,0,1,88,60
31,0,2,92,48
32,0,0,92,56
33,0,1,81,41
34,0,0,70,42
35,2,0,77,42
36,2,0,73,43
37,0,1,75,40
38,1,0,69,24
39,0,0,66,13
40,0,0,67,30
41,0,0,74,18
42,0,1,75,18
43,1,2,63,28
44,0,0,55,20
45,0,0,37,13
46,0,1,57,13
47,0,0,41,12
48,0,0,47,14
49,0,0,47,10
50,1,0,43,9
51,0,0,38,8
52,1,0,30,13
53,0,0,35,8
54,0,0,28,9
55,0,0,37,6
56,1,0,35,7
57,0,0,23,6
58,0,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
